一位,いちい,first place / first rank,
一員,いちいん,one person / one member,
一因,いちいん,one cause / one reason / one factor,
一円,いちえん,one yen,
一応,いちおう,more or less / though not quite satisfactorily / after a fashion,
一億,いちおく,"100,000,000 / one hundred million",
一過,いっか,passing (e.g. of a typhoon) / going past,
一画,いっかく,one plot (of land) / one (city) block / one area,
一介,いっかい,a mere ... / only a ... / insignificant,
一回,いっかい,once / one time / one round,
一回り,ひとまわり,one round / one turn / a circuit (of),
一階,いっかい,first floor / ground floor,
一角,いっかく,corner / section / point,
一喝,いっかつ,"sharp, loud rebuke / bark / roar",
一括,いっかつ,lumping together / summing up / bundle,
一巻,いっかん,one roll,
一環,いっかん,"link (e.g. in a chain of events) / part (of a plan, campaign, activities, etc.)",
一貫,いっかん,consistency / coherence / integration,
一丸,いちがん,one lump / one body / one group,
一喜一憂,いっきいちゆう,alternating between happiness and anxiety / swinging between joy and sorrow / being glad and sad by turns,
一期,いちご,one's whole life / one's lifetime,
一気,いっき,one breath,
一義,いちぎ,one meaning,
一休み,ひとやすみ,(short) rest / breather / break,
一級,いっきゅう,one grade / first-class / primary,
一挙,いっきょ,one effort / one action,
一興,いっきょう,amusement / fun / brief entertainment,
一局,いっきょく,"one game (of go, shogi, etc.)",
一曲,いっきょく,"tune (melody, piece of music)",
一筋縄,ひとすじなわ,(piece of) rope,
一句,いっく,"phrase (verse, line)",
一群,いちぐん,group / flock / crowd,
一軍,いちぐん,an army,
一芸,いちげい,an art / one talent,
一撃,いちげき,one blow / one hit / one stroke,
一月,ひとつき,one month,
一件,いっけん,(one) matter / (one) item / (one) case,
一見,いっけん,look / glimpse / glance,
一軒,いっけん,one house,
一元,いちげん,single element / unitary,
一元化,いちげんか,unification / centralization / centralisation,
一個,いっこ,one (thing) / one piece / one item,
一戸,いっこ,one house / household,
一戸建て,いっこだて,detached house / stand-alone house / single-family home,
一顧,いっこ,slightest notice / slightest consideration / slightest attention,
一語,いちご,one word,
一口,ひとくち,mouthful / morsel / bite,
一向,いっこう,Jōdo Shinshū,
一考,いっこう,consideration / thought,
一刻,いっこく,a moment / a minute / an instant,
一国,いっこく,one country,
一座,いちざ,the whole company / the party / all those present,
一昨,いっさく,one previous,
一策,いっさく,idea / plan,
一冊,いっさつ,"one copy (of a book, magazine, etc.) / one volume",
一酸化炭素,いっさんかたんそ,carbon monoxide,
一事,いちじ,one thing,
一字,いちじ,(one) letter / (one) character,
ひと時,ひととき,a (short) time / a while / moment,
一時間,いちじかん,one hour,
一時金,いちじきん,single amount (of money) / one-off payment / lump sum,
一時的,いちじてき,temporary / transitory / short-lived,
一式,いっしき,(complete) set / outfit / kit,
一室,いっしつ,one room,
一手,いって,"one move (in go, shogi, etc.)",
一種,いっしゅ,a kind / a sort / a variety,
一首,いっしゅ,one tanka / one poem,
一周忌,いっしゅうき,first anniversary of a person's death,
一周年,いっしゅうねん,one full year,
一蹴,いっしゅう,flatly rejecting / curtly refusing / brushing aside,
一週,いっしゅう,one week,
一週間,いっしゅうかん,one week,
一瞬,いっしゅん,instant / moment / for an instant,
一巡,いちじゅん,one round / one tour / one circuit,
一緒,いっしょ,(doing) together,
一書,いっしょ,one letter / one book,
一助,いちじょ,(some small) help / an aid / some assistance,
一笑,いっしょう,laugh / smile,
一条,いちじょう,one line / one streak / one stripe,
一審,いっしん,first instance / first trial,
一心,いっしん,one mind,
一心同体,いっしんどうたい,being one in body and soul / of one flesh / two hearts beating as one,
一心不乱,いっしんふらん,wholeheartedly / with heart and soul / intently,
一新,いっしん,complete change / reform / restoration,
一身,いっしん,oneself / one's body,
一身上,いっしんじょう,"personal (affairs, reasons, etc.)",
一進一退,いっしんいったい,now advancing and now retreating / ebb and flow / seesawing,
一人称,いちにんしょう,self-reference term / term used to refer to oneself in the first person,
一人前,いちにんまえ,one portion / one serving / one person,
一人息子,ひとりむすこ,only son,
一人物,いちじんぶつ,person to be reckoned with / person of importance,
一人歩き,ひとりあるき,"taking on a life of its own (of a rumour, etc.)",
一人娘,ひとりむすめ,only daughter,
一陣,いちじん,gust of wind,
一寸,いっすん,one sun (approx. 3 cm),
一斉,いっせい,simultaneous / all at once,
一席,いっせき,sitting / feast / speech,
一昔,ひとむかし,an age (ago) / a long time (ago) / a decade (ago),
一石,いっせき,one game (of go),
一切,いっさい,all / everything / entirety,
一説,いっせつ,one theory / one opinion / another theory,
一戦,いっせん,battle / game / bout,
一線,いっせん,line,
一層,いっそう,one layer,
一掃,いっそう,clean sweep / purging / doing away with,
一息,ひといき,one breath,
一足,いっそく,a pair (of shoes or socks),
一足飛び,いっそくとび,(at) one bound,
一族,いちぞく,family / relatives / dependents,
一存,いちぞん,"one's own discretion (idea, responsibility)",
一打,いちだ,stroke / blow,
一体,いったい,one object / one body / unity,
一対,いっつい,pair / couple,
一帯,いったい,whole area / whole region,
一代,いちだい,generation / lifetime / age,
一代記,いちだいき,biography,
一台,いちだい,one machine / one vehicle,
一大事,いちだいじ,important matter / matter of great importance / serious affair,
一端,いったん,one end / an end,
一団,いちだん,body / group / party,
一段,いちだん,even more / still more / much more,
一段落,いちだんらく,reaching a stopping place / settling down (before the next stage) / getting to a point where one can rest,
一男,いちなん,boy / eldest son,
一致,いっち,agreement / accord / correspondence,
一着,いっちゃく,first place (in a race) / first to arrive,
一丁,いっちょう,one leaf (of a book bound in Japanese style),
一直線,いっちょくせん,straight line,
一通,いっつう,one copy (of a document) / one letter,
一通り,ひととおり,"generally / in the main / briefly (look over, explain, etc.)",
一定,いってい,to fix / to settle / to standardize,
一滴,いってき,one drop (of fluid),
一徹,いってつ,obstinate / stubborn / inflexible,
一転,いってん,one turn / spinning around,
一点,いってん,point / dot / speck,
一点張り,いってんばり,persistence / single-mindedness / sticking to one point,
一党,いっとう,one party / one faction / one clique,
一刀,いっとう,sword / blade,
一等,いっとう,first class / first rank / first grade,
一堂,いちどう,"one building (hall, temple, shrine, room)",
一読,いちどく,perusal / one reading / reading through (once),
一日中,いちにちじゅう,all day long / all the day / throughout the day,
一任,いちにん,entrusting (everything to) / leaving (a matter) entirely with,
一年間,いちねんかん,(period of) one year,
一年中,いちねんじゅう,all year round,
一念,いちねん,determined purpose,
一念発起,いちねんほっき,being resolved to (do something) / having a wholehearted intention,
一派,いっぱ,one school / one sect / one denomination,
一敗,いっぱい,one defeat,
一杯,いっぱい,one cup (of) / one glass (of) / one bowl (of),
一倍,いちばい,multiplying by one / original amount,
一泊,いっぱく,(staying) one night / overnight stay,
一発,いっぱつ,one shot / one charge / one explosion,
一般,いっぱん,general / universal,
一般人,いっぱんじん,ordinary person / member of the general public / non-celebrity,
一般的,いっぱんてき,general / popular / common,
一晩,ひとばん,one night / one evening,
一番,いちばん,number one / first / first place,
一番手,いちばんて,first person (to do) / person going first,
一番乗り,いちばんのり,first rider in a charge,
一皮,ひとかわ,veneer / one layer of skin / outer layer that conceals something's true nature,
一匹,いっぴき,one (small animal),
一票,いっぴょう,one vote / one ballot,
一品,いっぴん,item / article,
一部,いちぶ,one part / one portion / one section,
一部始終,いちぶしじゅう,full particulars / all the details / the whole story,
一部分,いちぶぶん,one part / one portion / one section,
一風,いっぷう,oddity / eccentricity / peculiarity,
一服,いっぷく,a puff / a smoke / a cup of tea,
一分,いちぶ,one tenth / one hundredth / one percent,
一文,いちもん,tiny amount of money / a penny / a cent,
一文字,いちもんじ,straight line / beeline,
一変,いっぺん,complete change / about-face,
一片,いっぺん,a piece / a scrap / a fragment,
一遍,いっぺん,once / one time,
一歩,いっぽ,(a) step / one step,
一報,いっぽう,information / (brief) notice / letting someone know,
一方,いっぽう,one (esp. of two) / the other / one way,
一方通行,いっぽうつうこう,one-way traffic,
一方的,いっぽうてき,one-sided / unilateral / arbitrary,
一本,いっぽん,"one long cylindrical thing / one film, TV show, etc. / one goal, home run, etc.",
一本釣り,いっぽんづり,fishing with a pole,
一本立ち,いっぽんだち,independence,
一枚,いちまい,"one (thin, flat object) / one sheet",
一枚看板,いちまいかんばん,leading player / prima donna / box-office star,
一枚岩,いちまいいわ,monolith / large slab of rock,
一幕,ひとまく,one act (of a play),
一抹,いちまつ,"a touch (of sadness, unease, etc.) / a tinge (of) / a hint (of)",
一味,いちみ,clan / partisans / conspirators,
一脈,いちみゃく,(a) vein / (a) thread (of connection),
一睡,いっすい,wink of sleep / snooze / doze,
一命,いちめい,one life / one's life,
一面,いちめん,one face / one surface,
一木,いちぼく,one tree,
一目,ひとめ,glance / look / glimpse,
一門,いちもん,family / clan / kin,
一矢,いっし,one arrow,
一躍,いちやく,"suddenly (rising to fame, etc.) / instantly / immediately",
一様,いちよう,uniform / equal / even,
一葉,いちよう,one leaf,
一翼,いちよく,one wing,
一覧,いちらん,look / glance / sight,
一覧表,いちらんひょう,list / table / schedule,
一理,いちり,(a) principle / (a) reason / (a) point,
一里塚,いちりづか,milestone (1 ri apart),
一律,いちりつ,uniform / even / across-the-board,
一流,いちりゅう,first-class / first-rate / top-flight,
一両,いちりょう,one vehicle,
一輪,いちりん,single flower,
一塁,いちるい,one fort,
一例,いちれい,example / an instance,
一礼,いちれい,one bow / one salute / one greeting,
一列,いちれつ,(a) row / line,
一連,いちれん,series / chain / sequence,
一路,いちろ,voyage / journey / straight road,
一揆,いっき,"uprising (esp. in Japan since middle ages, e.g. peasant uprising) / revolt / insurrection",
逸機,いっき,missing a chance,
逸材,いつざい,outstanding talent / person of exceptional talent / gifted person,
逸脱,いつだつ,deviation / departure,
逸品,いっぴん,excellent article / fine item / rare beauty,
逸話,いつわ,anecdote / story / episode,
稲刈り,いねかり,rice reaping / rice harvesting,
